region;nombre_ocupacion;avisos;vacantes;profesional;tecnico_sup;media;basica;sin_info_educacion;completa;parcial;remota;otras;sin_info_modalidad;salario_nacional_25;salario_nacional_75;salario_regional_25;salario_regional_75;anios_exp_nacional;anios_exp_regional
Metropolitana;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;5.138;1,2;3;38;28;;32;68;2;;2;25;600000;700000;650000;750000;1.5;1.6
Metropolitana;Ayudantes_de_cocina;11.703;1,7;;10;57;9;24;42;16;0;;40;550000;600000;550000;596500;1.1;1.1
Metropolitana;B_rmanes;1.222;1,3;;7;77;0;14;63;21;;1;14;580000;600000;;;1.2;1.2
Metropolitana;Bomberos_de_gasolineras;426;1,0;;;95;;3;40;5;;3;51;;;;;1.0;0.9
Metropolitana;Cajeros_de_bancos_y_de_oficinas_de_correo;1.956;1,4;;17;70;;13;51;17;0;6;25;555000;600000;600000;600000;1.0;1.1
Metropolitana;Cajeros_de_comercio;5.361;2,0;;1;93;;6;28;33;0;;37;500000;530000;500000;550000;1.0;1.0
Metropolitana;Carniceros_y_pescaderos;282;2,0;;3;90;;7;68;2;;;28;;;;;1.1;1.5
Metropolitana;Carpinteros_de_obra;1.037;1,3;;1;70;4;24;76;2;;;19;712500;760000;729875;750000;1.7;1.9
Metropolitana;Chapistas_y_caldereros;161;1,2;;6;83;;11;77;1;;;19;;;;;1.7;1.8
Metropolitana;Chefs;418;1,1;1;71;7;;21;63;2;;5;30;1218750;1300000;1300000;1637500;2.5;2.8
Metropolitana;Chief_Technical_Officer;69;1,4;19;71;;;6;49;1;;4;43;;;;;2.7;0.0
Metropolitana;Cobradores;3.015;1,2;14;35;25;;26;59;1;5;;34;800000;950000;800000;1012500;1.7;2.0
Metropolitana;Cocineros;4.753;1,6;;18;54;0;27;55;11;0;;32;600000;650000;582000;600000;1.5;1.4
Metropolitana;Cocineros_de_comida_r_pida;1.795;1,1;;1;93;;6;29;63;;;7;;;;;0.9;1.0
Metropolitana;Community_Manager;1.332;1,1;37;39;2;;23;64;9;9;1;16;1000000;1200000;987500;1200000;1.7;1.8
Metropolitana;Conductores_de_autom_viles__taxis_y_camionetas;10.646;1,9;;5;90;;5;64;6;;4;26;700000;750000;650000;713500;1.8;1.8
Metropolitana;Conductores_de_buses_y_trolebuses;394;1,4;;;95;;5;87;5;;;7;;;;;1.9;1.6
Metropolitana;Conductores_de_camiones_pesados_y_de_alto_tonelaje;2.329;1,3;;2;95;;3;58;3;;9;30;1006250;1100000;1000000;1100000;2.2;2.0
Metropolitana;Conductores_de_motocicletas;263;3,4;;;96;;4;51;27;;3;18;;;;;0.9;1.1
Metropolitana;Contadores;7.815;1,1;32;35;2;;30;66;1;7;1;24;992500;1237500;1000000;1300000;2.8;2.9
Metropolitana;Content_Manager;186;1,0;54;29;1;;16;70;4;9;2;15;1200000;1400000;1200000;1375000;2.0;2.0
Metropolitana;Data_Analyst;1.863;1,1;33;32;9;0;25;55;3;11;2;30;1000000;1200000;1050000;1300000;1.8;1.8
Metropolitana;Data_Engineer;1.156;1,0;30;40;2;;29;60;0;13;2;26;1287500;1843750;1300000;1950000;2.3;2.2
Metropolitana;Data_Scientist;448;1,2;65;16;1;;18;64;0;20;3;13;1200000;1500000;1200000;1800000;2.2;2.1
Metropolitana;Delineantes_y_dibujantes_t_cnicos;1.140;1,5;17;59;7;;18;70;2;3;;21;1000000;1120000;1000000;1012500;2.7;2.6
Metropolitana;Desarrollador_Back_End;1.766;1,4;13;39;27;0;21;52;3;6;1;37;900000;1300000;825000;1300000;2.3;2.1
Metropolitana;Desarrollador_Dise_ador_de_Sistemas;580;1,7;39;42;0;;19;62;0;12;3;22;1675000;1700000;1675000;1750000;2.6;2.3
Metropolitana;Desarrollador_Front_End;890;1,1;14;52;11;;23;58;1;11;1;30;1500000;1668750;1500000;1887500;2.5;2.5
Metropolitana;Desarrollador_Full_Stack;2.286;1,1;25;39;7;;29;66;1;10;1;22;1350000;1800000;1475000;1950000;2.7;2.6
Metropolitana;Desarrollador_de_Software;2.101;1,1;22;48;;0;28;58;1;10;0;30;1300000;1687500;1350000;1800000;2.3;2.7
Metropolitana;Digitadores_de_datos;580;1,7;;8;71;;21;49;2;;2;45;600000;600000;590000;590000;1.2;1.1
Metropolitana;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;2.216;1,5;5;30;33;;31;77;6;;2;15;750000;850000;750000;887500;2.1;2.2
Metropolitana;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;1.016;1,1;73;15;;;11;80;1;7;1;11;1587500;1850000;1650000;1962500;3.1;3.4
Metropolitana;Dise_ador_Web;1.621;1,1;26;43;5;;27;58;8;11;3;21;1000000;1200000;1000000;1187500;2.1;2.2
Metropolitana;Dise_adores_gr_ficos_y_de_multimedia;2.744;1,5;23;40;11;;26;62;7;9;3;17;487500;800000;530000;912500;1.4;1.5
Metropolitana;Dise_adores_y_administradores_de_bases_de_datos;580;1,7;21;45;13;;21;65;1;8;1;26;1500000;1512500;1750000;1900000;1.5;2.7
Metropolitana;Dise_adores_y_decoradores_de_interior;657;2,2;13;36;17;2;32;55;3;3;;36;700000;750000;750000;875000;1.2;1.3
Metropolitana;Ebanistas_y_mueblistas;1.032;1,3;;5;83;;11;64;7;;1;29;800000;805000;800000;810000;1.6;1.8
Metropolitana;Educadores_de_p_rvulos;2.026;1,3;60;21;4;;15;82;10;0;;5;650000;700000;650000;700000;1.1;1.3
Metropolitana;Ejecutivos_de_pr_stamos_y_cr_ditos;2.776;1,2;25;36;16;;24;76;5;5;2;13;700000;925000;710000;1000000;1.4;1.6
Metropolitana;Electricistas_de_obras;2.776;1,2;;24;51;0;24;73;2;;;23;760000;800000;750000;799000;1.8;1.8
Metropolitana;Empleados_de_agencias_de_viajes;315;1,3;2;35;40;;23;71;10;1;;15;850000;900000;;;1.3;1.3
Metropolitana;Empleados_de_centros_de_llamadas_de_informaciones;3.196;2,6;2;26;46;;25;35;25;1;4;34;650000;700000;650000;700000;1.3;1.2
Metropolitana;Empleados_de_informaciones__reclamos_o_sugerencias;2.869;1,1;3;32;42;0;23;52;16;2;;29;675000;750000;670000;740000;1.2;1.3
Metropolitana;Empleados_de_servicios_de_transporte;4.631;1,4;10;29;43;0;18;52;5;;4;37;800000;1000000;732500;1000000;1.7;1.7
Metropolitana;Empleados_encargados_del_control_de_abastecimiento_e_inventario;35.017;1,9;5;23;46;2;24;37;5;;2;55;600000;700000;600000;750000;1.3;1.3
Metropolitana;Empleados_y_asistentes_de_recursos_humanos;5.302;1,1;9;52;14;0;24;59;2;4;;32;555000;700000;400000;675000;1.5;1.3
Metropolitana;Enfermeros_profesionales;4.251;1,8;44;32;14;;10;58;12;1;11;19;1100000;1437500;1122500;1475000;1.7;1.7
Metropolitana;Especialistas_en_ciberseguridad;1.173;2,1;26;35;13;;27;60;3;11;3;23;1437500;1800000;1418750;1850000;2.4;2.4
Metropolitana;Especialistas_en_formaci_n_del_personal;953;1,4;23;48;4;;24;27;58;2;4;10;700000;725000;700000;725000;2.2;1.9
Metropolitana;Especialistas_en_m_todos_pedag_gicos;1.928;1,2;49;25;6;;20;77;9;4;;8;893125;1050000;891250;1100000;2.0;1.9
Metropolitana;Especialistas_en_pol_ticas_y_servicios_de_personal;7.199;2,1;34;42;3;;21;55;1;8;2;33;981250;1200000;900000;1200000;2.3;2.2
Metropolitana;Especialistas_y_asesores_de_gesti_n;4.631;1,4;43;35;3;;20;62;1;10;4;24;1068750;1450000;1000000;1500000;2.4;2.1
Metropolitana;Garzones_de_mesa;2.077;1,3;;8;71;0;21;57;25;;1;17;700000;700000;550000;600000;1.2;1.3
Metropolitana;Gasf_ter_e_instaladores_de_tuber_as;580;1,7;;7;79;;14;55;7;;3;36;750000;750000;;;1.9;1.8
Metropolitana;Guardias_de_seguridad;17.615;1,5;;7;67;7;17;43;4;;9;43;600000;650000;600000;657500;1.1;1.1
Metropolitana;Impresores;229;1,0;;4;81;0;15;60;0;;;38;;;;;1.4;1.4
Metropolitana;Ingeniero_Devops;517;1,1;17;56;2;;25;61;2;9;1;27;1875000;2000000;1875000;2050000;3.0;3.1
Metropolitana;Ingeniero_QA;503;1,4;25;46;3;;26;65;;8;1;26;1693750;1800000;1485000;1795500;3.4;2.8
Metropolitana;Ingeniero_de_Software;505;1,1;28;43;1;;27;57;1;17;3;21;1250000;1450000;1400000;1700000;2.6;2.5
Metropolitana;Ingenieros_civiles__ingenieros_en_construcci_n_y_constructores_civiles;7.815;1,1;46;30;5;;19;75;1;;7;13;1450000;1825000;1312500;1775000;4.3;3.9
Metropolitana;Ingenieros_el_ctricos;1.332;1,1;31;45;3;;21;70;1;;4;24;1500000;1800000;1200000;1606250;4.0;3.6
Metropolitana;Ingenieros_industriales_y_de_producci_n;3.015;1,2;50;34;;0;16;63;1;5;5;25;1200000;1537500;1000000;1400000;2.9;2.5
Metropolitana;Ingenieros_mec_nicos;963;1,0;36;42;3;;18;68;0;;6;26;1500000;1743750;1500000;1675000;3.7;3.3
Metropolitana;Ingenieros_medioambientales;1.389;1,1;53;32;3;;12;70;1;5;6;17;1312500;1500000;1050000;1400000;3.4;3.1
Metropolitana;Ingenieros_qu_micos;2.666;1,1;20;44;15;0;21;58;0;;5;36;900000;1000000;850000;980000;2.1;2.0
Metropolitana;Ingenieros_y_t_cnicos_en_prevenci_n_de_riesgos__inspectores_de_la_salud__y_otros;11.703;1,7;29;44;3;;24;61;4;;5;27;1000000;1200000;875000;1100000;2.4;2.1
Metropolitana;Instaladores_y_reparadores_en_tecnolog_a_de_la_informaci_n_y_las_comunicaciones;1.265;1,2;1;29;45;;25;66;1;;;30;700000;762500;700000;750000;1.4;1.5
Metropolitana;Jefe_de_Proyecto_TI;2.869;1,1;44;32;2;;23;62;1;12;1;25;1525000;1950000;1500000;2000000;3.0;2.8
Metropolitana;Kinesi_logos;752;1,2;34;33;11;;23;57;28;1;;12;1000000;1050000;720000;850000;1.5;1.5
Metropolitana;Limpiadores_de_veh_culos;1.117;1,1;;1;85;1;13;70;7;;;23;550000;550000;550000;550000;0.8;0.8
Metropolitana;Marketing_Manager;813;1,2;43;31;1;;25;64;2;15;1;18;1350000;1800000;1325000;1775000;1.8;2.2
Metropolitana;Mec_nicos_de_instalaciones_de_refrigeraci_n_y_aire_acondicionado;1.956;1,4;7;30;34;;30;60;1;;;37;900000;956250;850000;962500;2.3;2.2
Metropolitana;Mec_nicos_y_ajustadores_electricistas;3.953;1,9;0;43;30;;27;54;0;;7;39;900000;981250;807500;900000;2.0;2.1
Metropolitana;Mec_nicos_y_reparadores_de_veh_culos_de_motor__m_quinas_agr_colas_e_industriales;3.917;1,3;2;50;26;;22;66;0;;;31;700000;800000;700000;750000;1.9;1.9
Metropolitana;Mensajeros__estafetas__maleteros_y_repartidores_de_folletos_y_diarios_a_domicili;1.173;2,1;;13;71;1;13;54;8;1;;34;600000;610000;627500;659000;1.2;1.4
Metropolitana;Montadores_de_estructuras_met_licas;1.032;1,3;;5;82;;13;79;1;;;19;830000;850000;;;1.7;1.8
Metropolitana;Obreros_de_carga_y_empacadores_manuales;10.646;1,9;;0;89;;9;35;5;;;59;575000;600000;600000;600000;1.1;1.1
Metropolitana;Obreros_de_explotaciones_agr_colas;675;1,1;;16;56;1;24;68;4;;3;25;728750;750000;650000;650000;1.1;1.1
Metropolitana;Obreros_de_la_construcci_n_de_edificios;771;1,1;;0;45;7;48;81;1;;;16;;;;;1.0;1.0
Metropolitana;Operadores_de_autoelevadoras_y_montacargas;13.392;1,6;;5;84;;9;30;2;;;66;666500;708000;665500;717250;1.4;1.3
Metropolitana;Operadores_de_instalaciones_de_procesamiento_de_la_madera;256;1,1;;3;84;;11;70;4;;;25;;;;;1.5;1.3
Metropolitana;Operadores_de_m_quinas_de_coser;890;1,1;;10;64;0;19;60;14;1;;24;750000;812500;750000;831250;1.5;1.6
Metropolitana;Operadores_de_m_quinas_de_embalaje__embotellamiento_y_etiquetado;4.003;1,4;;8;71;2;18;42;1;;;54;600000;650000;600000;650000;1.1;1.2
Metropolitana;Operadores_de_m_quinas_de_movimiento_de_tierras__gr_as_y_aparatos_elevadores;2.240;1,1;;10;67;7;15;60;2;;8;29;800000;885250;700000;785000;1.9;1.8
Metropolitana;Operadores_de_m_quinas_para_elaborar_alimentos__bebidas_y_cigarrillos;1.264;1,6;;5;81;0;14;52;2;;;45;608000;624000;600000;600000;1.1;1.2
Metropolitana;Operadores_de_m_quinas_para_fabricar_productos_de_material_pl_stico;939;1,1;;3;77;;20;61;0;;;37;650000;700000;675000;700000;1.3;1.3
Metropolitana;Panaderos__pasteleros_y_confiteros;1.863;1,1;;14;68;0;17;58;6;;1;35;600000;650000;599000;612500;1.4;1.3
Metropolitana;Periodistas;1.402;1,2;65;20;1;;14;66;4;12;4;14;900000;1100000;850000;1120000;1.8;1.8
Metropolitana;Profesionales_de_la_publicidad_y_la_comercializaci_n;11.390;1,1;34;33;5;;28;65;1;12;3;19;850000;1300000;787500;1350000;1.6;1.7
Metropolitana;Profesionales_de_ventas_t_cnicas_y_m_dicas;580;1,7;36;41;1;;22;74;;2;4;20;1450000;1500000;1456250;1475000;2.0;2.2
Metropolitana;Profesionales_del_trabajo_social;1.222;1,3;48;34;1;;17;75;4;4;3;14;788750;800000;800000;800000;1.8;1.7
Metropolitana;Profesionales_en_redes_de_computadores;561;1,0;25;48;5;;22;57;0;;3;35;1412500;1500000;1500000;1675000;2.4;2.6
Metropolitana;Profesores_de_educaci_n_b_sica_y_media;4.251;1,8;71;19;;;8;70;23;0;;3;600000;600000;600000;600000;1.6;1.7
Metropolitana;Profesores_de_la_educaci_n_superior;580;1,7;84;8;;;8;62;23;3;11;0;1450000;1750000;1450000;1600000;2.8;2.6
Metropolitana;Programadores_de_aplicaciones;581;1,6;13;57;8;1;21;60;3;6;2;30;1800000;2000000;1800000;2000000;2.8;2.9
Metropolitana;Promotores_de_tiendas;7.199;2,1;;8;80;;11;24;34;0;;40;523750;600000;568750;600000;1.0;1.0
Metropolitana;Psic_logos;5.216;11,9;56;26;;0;14;59;17;5;2;16;950000;1055875;800000;1050000;1.7;1.7
Metropolitana;Qu_micos_farmac_uticos;3.513;1,2;33;38;11;;17;59;7;1;10;23;1300000;1700000;925000;1543750;0.7;1.0
Metropolitana;Recepcionistas__funciones_generales_;2.200;1,7;;21;58;0;21;60;13;0;;23;550000;600000;600000;640000;1.3;1.3
Metropolitana;Recepcionistas_de_hoteles;2.240;1,1;;23;50;;26;61;15;0;;22;650000;700000;622500;700000;1.4;1.4
Metropolitana;Reguladores_y_operarios_de_m_quinas_herramientas;1.061;1,1;;21;56;0;22;74;0;;;24;850000;850000;820000;840000;1.9;2.0
Metropolitana;Reponedores_de_estanter_as;12.795;1,4;;2;48;17;32;16;35;0;;48;500000;510000;537500;550000;1.0;1.0
Metropolitana;Representantes_comerciales;19.663;1,8;13;27;34;0;27;63;3;;4;28;900000;1150000;875000;1162500;1.8;1.9
Metropolitana;Secretarios_administrativos_y_ejecutivos;8.074;1,1;6;35;29;;30;63;3;;3;29;640750;717500;602750;725000;1.5;1.7
Metropolitana;Secretarios_generales;157;1,0;;17;25;;57;88;4;;;8;;;;;1.3;1.4
Metropolitana;Secretarios_m_dicos;1.724;1,7;4;21;49;;26;57;7;;9;27;576250;647500;600000;680000;1.2;1.2
Metropolitana;Sin_clasificaci_n;580;1,7;20;25;30;3;22;58;6;4;4;28;800000;1200000;700000;1225000;1.7;1.7
Metropolitana;Soldadores_y_oxicortadores;2.107;1,2;;9;78;0;13;70;0;;;28;900000;900000;850000;850000;2.1;2.1
Metropolitana;Supervisores_de_industrias_manufactureras;675;1,1;12;42;18;;28;57;0;;8;35;1200000;1300000;1200000;1200000;2.5;2.5
Metropolitana;Supervisores_de_locales_comerciales__tiendas_y_almacenes;2.847;4,2;4;29;38;2;27;57;9;1;4;29;735000;850000;750000;850000;1.7;1.7
Metropolitana;Supervisores_de_oficina;2;1,0;;;;;;;;;;;;;;;0.0;0.0
Metropolitana;T_cnicos_TI_en_asistencia_al_usuario;4.007;1,1;12;53;13;;22;59;3;3;;32;700000;850000;700000;937500;1.7;1.7
Metropolitana;T_cnicos_agropecuarios__incluyendo_acu_colas_;580;1,7;;;;;;;;;;;;;;;1.8;0.0
Metropolitana;T_cnicos_de_los_servicios_jur_dicos;580;1,7;25;45;2;;28;69;8;2;;21;650000;650000;655000;690000;1.1;1.1
Metropolitana;T_cnicos_en_ciencias_f_sicas_y_qu_micas;1.124;1,1;7;50;24;;19;66;3;;5;26;755000;850000;780000;837500;1.7;1.5
Metropolitana;T_cnicos_en_construcci_n_y_top_grafos;580;1,7;33;30;19;;18;65;1;;19;13;1000000;1200000;1000000;1100000;3.2;3.0
Metropolitana;T_cnicos_en_educaci_n_parvularia;1.156;1,0;13;47;19;;20;82;9;;3;6;500000;500000;543750;550000;0.8;1.2
Metropolitana;T_cnicos_en_electr_nica;580;1,7;;58;16;;25;58;;;15;27;;;;;2.4;0.0
Metropolitana;T_cnicos_en_electricidad;3.571;1,2;1;46;32;;21;58;1;;5;36;800000;850000;750000;800000;2.1;2.0
Metropolitana;T_cnicos_en_ingenier_a_mec_nica;963;1,1;4;53;20;;22;55;0;;11;34;900000;950000;870000;895000;2.4;2.2
Metropolitana;T_cnicos_y_asistentes_en_contabilidad;3.196;2,6;17;56;6;;21;67;2;5;;25;750000;850000;750000;850000;2.0;2.0
Metropolitana;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;13.392;1,6;15;60;14;;10;52;7;;12;28;625000;700000;600000;700000;1.3;1.2
Metropolitana;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;1.560;1,2;12;72;3;;12;62;21;0;;15;600000;600000;600000;600000;1.1;1.2
Metropolitana;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;908;1,1;;5;72;1;23;77;11;;3;8;537500;550000;550000;570000;1.4;1.3
Metropolitana;Trabajadores_de_tareas_administrativas_generales;422;1,1;;15;51;;34;71;6;3;;20;700000;725000;750000;800000;1.2;1.3
Metropolitana;Vendedores_de_comida_al_mostrador;610;1,2;;2;90;;9;50;37;;0;13;;;;;0.9;0.9
Metropolitana;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;5.302;1,1;;22;52;0;24;35;29;1;;35;800000;900000;750000;825000;1.3;1.4
Metropolitana;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;35.017;1,9;;19;55;0;25;41;27;0;;29;535000;650000;550000;675000;1.1;1.1
Metropolitana;Veterinarios;771;1,1;31;38;11;;20;67;17;0;;14;1188000;1400000;1400000;1400000;2.0;2.4
Metropolitana;_;580;1,7;;;;;;;;;;;;;;;0.0;0.0
O'Higgins;Abogados;51;1,0;80;16;;;4;57;29;;8;6;1200000;1598000;;;2.4;0.0
O'Higgins;Administrador_de_Sistemas;34;2,1;15;59;15;;12;56;12;;;32;1000000;1200000;;;2.2;0.0
O'Higgins;Agentes_de_aduana;46;1,1;4;76;4;;15;83;;;4;13;792000;900000;;;1.7;0.0
O'Higgins;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;201;3,8;;15;63;;18;51;10;2;;35;800000;1000000;;;1.4;1.1
O'Higgins;Agentes_inmobiliarios;62;1,0;8;23;55;;15;84;6;;2;8;975000;1081250;;;1.9;0.0
O'Higgins;Agentes_responsables_de_adquisiciones;156;1,0;25;37;13;;25;76;;2;6;15;1000000;1200000;965000;990000;2.2;1.6
O'Higgins;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;210;1,4;;8;54;1;34;60;20;;;20;650000;650000;;;1.1;0.9
O'Higgins;Analista_QA;27;1,1;;;;;;;;;;;1050000;1325000;;;2.2;0.0
O'Higgins;Analista_de_Sistemas;34;1,1;44;35;3;;18;79;;3;;18;1122500;1300000;;;2.3;0.0
O'Higgins;Analista_de_Software;36;1,2;36;31;3;;31;69;;3;;28;1000000;1200000;;;2.0;0.0
O'Higgins;Analistas_financieros;87;1,1;69;20;;;11;74;2;6;2;16;1200000;1500000;;;2.1;1.8
O'Higgins;Arquitecto_TI;5;1,0;;;;;;;;;;;2375000;2750000;;;3.6;0.0
O'Higgins;Arquitectos;29;1,1;;;;;;;;;;;1200000;1487500;;;3.2;0.0
O'Higgins;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;1.379;2,8;;2;62;12;24;38;17;;3;42;525000;550000;;;1.1;1.2
O'Higgins;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;176;15,9;1;45;14;;40;74;3;;;22;600000;700000;;;1.5;1.6
O'Higgins;Ayudantes_de_cocina;666;2,2;;6;67;3;24;42;21;;1;36;550000;600000;;;1.1;0.9
O'Higgins;B_rmanes;61;1,0;;2;83;;15;53;43;;;3;580000;600000;;;1.2;0.0
O'Higgins;Bomberos_de_gasolineras;45;1,0;;;96;;4;49;4;;;47;;;;;1.0;0.0
O'Higgins;Cajeros_de_bancos_y_de_oficinas_de_correo;210;1,4;;21;71;;8;50;17;;7;26;555000;600000;;;1.0;1.1
O'Higgins;Cajeros_de_comercio;573;2,2;;;96;;3;23;28;;1;48;500000;530000;;;1.0;0.9
O'Higgins;Carniceros_y_pescaderos;120;1,5;;1;83;;16;89;3;;;8;;;;;1.1;0.8
O'Higgins;Carpinteros_de_obra;133;1,0;;1;68;1;30;81;2;;;14;712500;760000;;;1.7;1.6
O'Higgins;Chapistas_y_caldereros;29;1,0;;;;;;;;;;;;;;;1.7;0.0
O'Higgins;Chefs;42;1,0;;55;;;45;76;5;;;19;1218750;1300000;;;2.5;0.0
O'Higgins;Cobradores;58;1,4;9;26;43;;22;64;;5;2;29;800000;950000;;;1.7;0.0
O'Higgins;Cocineros;305;1,2;;30;41;;29;55;15;;2;29;600000;650000;;;1.5;1.4
O'Higgins;Cocineros_de_comida_r_pida;116;1,1;;;99;;1;27;63;;1;9;;;;;0.9;0.0
O'Higgins;Community_Manager;13;1,0;;;;;;;;;;;1000000;1200000;;;1.7;0.0
O'Higgins;Conductores_de_autom_viles__taxis_y_camionetas;666;2,2;;3;96;;1;62;3;;4;31;700000;750000;;;1.8;1.4
O'Higgins;Conductores_de_buses_y_trolebuses;45;1,0;;2;98;;;93;7;;;;;;;;1.9;1.6
O'Higgins;Conductores_de_camiones_pesados_y_de_alto_tonelaje;219;1,0;;;100;;21;74;;;5;21;1006250;1100000;;;2.2;1.8
O'Higgins;Conductores_de_motocicletas;38;3,2;;;100;;5;61;34;;;5;;;;;0.9;0.0
O'Higgins;Contadores;203;1,1;33;31;5;;31;81;5;2;;10;992500;1237500;;;2.8;2.4
O'Higgins;Data_Analyst;30;1,0;;;;;;;;;;;1000000;1200000;;;1.8;0.0
O'Higgins;Data_Engineer;31;1,0;65;13;;;23;84;;13;;3;1287500;1843750;;;2.3;0.0
O'Higgins;Data_Scientist;4;1,0;;;;;;;;;;;1200000;1500000;;;2.2;0.0
O'Higgins;Delineantes_y_dibujantes_t_cnicos;44;1,0;26;65;;;2;60;;2;7;30;1000000;1120000;;;2.7;0.0
O'Higgins;Desarrollador_Back_End;19;1,0;;;;;;;;;;;900000;1300000;;;2.3;0.0
O'Higgins;Desarrollador_Dise_ador_de_Sistemas;34;2,1;;;;;;;;;;;1675000;1700000;;;2.6;0.0
O'Higgins;Desarrollador_Front_End;8;1,1;;;;;;;;;;;1500000;1668750;;;2.5;0.0
O'Higgins;Desarrollador_Full_Stack;12;1,0;;;;;;;;;;;1350000;1800000;;;2.7;0.0
O'Higgins;Desarrollador_de_Software;35;1,3;23;46;;;31;43;;31;3;23;1300000;1687500;;;2.3;0.0
O'Higgins;Digitadores_de_datos;58;1,2;;9;72;;19;88;;;3;9;600000;600000;;;1.2;1.0
O'Higgins;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;234;1,1;6;34;25;;36;86;3;;;9;750000;850000;;;2.1;1.9
O'Higgins;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;64;1,0;81;8;;;11;86;8;;;6;1587500;1850000;;;3.1;1.9
O'Higgins;Dise_ador_Web;34;2,1;;;;;;;;;;;1000000;1200000;;;2.1;0.0
O'Higgins;Dise_adores_gr_ficos_y_de_multimedia;50;1,0;18;55;4;2;20;59;16;4;8;12;487500;800000;;;1.4;0.0
O'Higgins;Dise_adores_y_administradores_de_bases_de_datos;34;2,1;;;;;;;;;;;1500000;1512500;;;1.5;0.0
O'Higgins;Dise_adores_y_decoradores_de_interior;63;1,0;;56;33;;11;57;3;;;40;700000;750000;;;1.2;0.0
O'Higgins;Ebanistas_y_mueblistas;58;1,1;;2;79;5;14;76;9;;;16;800000;805000;;;1.6;1.0
O'Higgins;Educadores_de_p_rvulos;95;1,2;61;17;10;;12;80;12;;;9;650000;700000;;;1.1;0.8
O'Higgins;Ejecutivos_de_pr_stamos_y_cr_ditos;201;3,8;19;40;10;;31;79;8;1;;12;700000;925000;687500;862500;1.4;1.4
O'Higgins;Electricistas_de_obras;362;1,0;0;30;38;;31;68;0;;;28;760000;800000;;;1.8;1.5
O'Higgins;Empleados_de_agencias_de_viajes;28;1,1;;;;;;;;;;;850000;900000;;;1.3;0.0
O'Higgins;Empleados_de_centros_de_llamadas_de_informaciones;41;5,5;;24;68;;7;66;15;;2;17;650000;700000;;;1.3;0.0
O'Higgins;Empleados_de_informaciones__reclamos_o_sugerencias;198;1,8;2;27;51;;21;43;22;1;;34;675000;750000;;;1.2;1.2
O'Higgins;Empleados_de_servicios_de_transporte;234;1,1;3;26;46;;25;44;12;;3;41;800000;1000000;;;1.7;1.5
O'Higgins;Empleados_encargados_del_control_de_abastecimiento_e_inventario;1.438;2,6;2;25;47;0;26;52;9;0;;35;600000;700000;649750;753750;1.3;1.2
O'Higgins;Empleados_y_asistentes_de_recursos_humanos;246;1,0;1;66;11;;22;71;1;;4;24;555000;700000;;;1.5;1.3
O'Higgins;Enfermeros_profesionales;189;1,6;53;23;10;;14;75;10;;8;8;1100000;1437500;;;1.7;1.3
O'Higgins;Especialistas_en_ciberseguridad;12;9,2;;;;;;;;;;;1437500;1800000;;;2.4;0.0
O'Higgins;Especialistas_en_formaci_n_del_personal;76;1,0;34;45;1;;19;16;49;;28;6;700000;725000;;;2.2;0.0
O'Higgins;Especialistas_en_m_todos_pedag_gicos;108;1,0;60;10;1;;29;70;27;;;4;893125;1050000;;;2.0;1.6
O'Higgins;Especialistas_en_pol_ticas_y_servicios_de_personal;290;1,1;34;45;1;;20;62;1;;4;32;981250;1200000;1075000;1293750;2.3;2.3
O'Higgins;Especialistas_y_asesores_de_gesti_n;188;1,1;59;22;1;;18;80;1;;3;15;1068750;1450000;1075000;1225000;2.4;2.1
O'Higgins;Garzones_de_mesa;136;1,2;;13;59;;21;76;21;;;3;700000;700000;800000;837500;1.2;1.0
O'Higgins;Gasf_ter_e_instaladores_de_tuber_as;51;1,0;;;94;;6;38;2;;;60;750000;750000;;;1.9;0.0
O'Higgins;Guardias_de_seguridad;1.218;1,6;;5;82;;11;48;5;;8;40;600000;650000;600000;600000;1.1;1.1
O'Higgins;Impresores;4;1,0;;;;;;;;;;;;;;;1.4;0.0
O'Higgins;Ingeniero_QA;6;1,0;;;;;;;;;;;1693750;1800000;;;3.4;0.0
O'Higgins;Ingeniero_de_Software;2;1,0;;;;;;;;;;;1250000;1450000;;;2.6;0.0
O'Higgins;Ingenieros_civiles__ingenieros_en_construcci_n_y_constructores_civiles;930;1,0;40;28;9;;23;74;1;;4;20;1450000;1825000;1781250;2100000;4.3;4.5
O'Higgins;Ingenieros_el_ctricos;118;1,0;28;52;7;;13;53;1;;8;37;1500000;1800000;;;4.0;4.0
